seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
private,offer,2600,test,limousine,2001,manual,75,golf,150000,1,petrol,volkswagen,no
private,offer,500,test,limousine,1997,manual,90,civic,150000,3,petrol,honda,no
private,offer,4700,control,station wagon,2005,automatic,125,forester,150000,6,petrol,subaru,no
private,offer,1650,control,limousine,2018,manual,165,a4,150000,5,petrol,audi,no
private,offer,200,test,limousine,1995,manual,75,cordoba,150000,9,petrol,seat,yes
private,offer,3200,control,coupe,1992,manual,192,3er,150000,7,petrol,bmw,no
private,offer,599,control,small car,2001,manual,80,punto,150000,12,petrol,fiat,no
private,offer,11490,control,station wagon,2011,manual,140,a3,150000,9,diesel,audi,no
private,offer,19490,control,suv,2013,manual,122,tiguan,40000,2,petrol,volkswagen,no
private,offer,2350,test,small car,2002,manual,75,corsa,125000,6,petrol,opel,no
private,offer,4200,control,limousine,2003,manual,75,a_klasse,100000,6,petrol,mercedes_benz,no
private,offer,1000,control,small car,1993,manual,90,golf,150000,8,petrol,volkswagen,no
private,offer,500,control,limousine,1996,manual,101,vectra,125000,1,petrol,opel,yes
private,offer,200,control,limousine,1999,manual,75,golf,100000,8,petrol,volkswagen,yes
private,offer,2990,control,small car,2008,manual,80,fiesta,150000,5,petrol,ford,no
private,offer,12000,test,station wagon,2009,manual,179,a4,125000,7,petrol,audi,no
private,offer,2100,control,cabrio,2005,manual,109,2_reihe,150000,6,petrol,peugeot,no
private,offer,1999,control,station wagon,1999,manual,116,bora,150000,0,diesel,volkswagen,yes
private,offer,9800,test,bus,2007,manual,140,sharan,150000,12,diesel,volkswagen,no
private,offer,8650,test,cabrio,2005,manual,116,cooper,60000,6,petrol,mini,no
private,offer,1400,test,limousine,1999,manual,102,a_klasse,150000,8,petrol,mercedes_benz,no
private,offer,2450,control,station wagon,1998,manual,144,v70,150000,8,petrol,volvo,no
private,offer,1400,control,small car,2005,manual,58,others,150000,10,petrol,hyundai,no
private,offer,7749,control,small car,2009,manual,80,golf,60000,6,petrol,volkswagen,no
private,offer,11490,test,small car,2012,manual,75,polo,40000,7,diesel,volkswagen,no
private,offer,79480,test,cabrio,1986,automatic,326,golf,20000,2,petrol,sonstige_autos,no
private,offer,750,control,limousine,1991,manual,113,3er,150000,5,petrol,bmw,no
private,offer,8399,control,limousine,2008,manual,110,golf,125000,12,diesel,volkswagen,no
private,offer,4250,control,limousine,2004,manual,101,astra,150000,10,diesel,opel,no
private,offer,400,control,limousine,2016,manual,82,a_klasse,150000,9,petrol,mercedes_benz,no
private,offer,650,control,station wagon,1998,manual,90,passat,50000,6,diesel,volkswagen,no
private,offer,900,test,small car,1990,automatic,70,golf,150000,1,petrol,volkswagen,no
private,offer,2000,test,small car,2000,manual,60,polo,125000,7,petrol,volkswagen,no
private,offer,5890,control,bus,2006,manual,131,s_max,150000,11,diesel,ford,no
private,offer,3333,test,bus,2001,manual,116,galaxy,150000,6,diesel,ford,no
private,offer,18999,control,limousine,2006,automatic,238,q7,125000,6,diesel,audi,no
private,offer,4500,control,limousine,2002,automatic,163,c_klasse,125000,6,petrol,mercedes_benz,no
private,offer,1450,control,station wagon,1999,manual,102,c_klasse,150000,12,diesel,mercedes_benz,no
private,offer,6900,test,station wagon,2006,automatic,170,passat,150000,12,diesel,volkswagen,no
private,offer,10300,test,station wagon,2008,manual,170,a3,150000,2,diesel,audi,no
private,offer,9350,control,limousine,2013,manual,99,i_reihe,60000,2,petrol,hyundai,no
private,offer,3250,test,station wagon,2003,automatic,150,e_klasse,150000,8,diesel,mercedes_benz,no
private,offer,2299,control,small car,2003,manual,61,fortwo,90000,7,petrol,smart,no
private,offer,18500,test,limousine,2013,manual,140,golf,60000,1,petrol,volkswagen,no
private,offer,2600,test,station wagon,2002,automatic,193,5er,150000,4,diesel,bmw,no
private,offer,11900,control,bus,2010,manual,80,caddy,50000,5,petrol,volkswagen,no
private,offer,1450,test,limousine,2016,manual,101,astra,150000,0,petrol,opel,no
private,offer,900,test,small car,2001,manual,50,polo,150000,3,petrol,volkswagen,yes
private,offer,1040,control,station wagon,1998,manual,101,vectra,150000,1,petrol,opel,no
private,offer,4200,control,station wagon,2008,manual,90,astra,150000,5,diesel,opel,no
private,offer,34200,test,limousine,2013,automatic,275,others,50000,4,diesel,jaguar,no
private,offer,2200,test,limousine,2016,manual,101,meriva,150000,0,petrol,opel,no
private,offer,3150,test,small car,2005,automatic,75,fortwo,50000,4,petrol,smart,no
private,offer,2100,test,limousine,1989,manual,129,5er,150000,4,petrol,bmw,no
private,offer,1700,test,small car,2002,manual,84,2_reihe,150000,3,petrol,peugeot,no
private,offer,1200,control,others,1993,manual,75,transporter,150000,1,diesel,volkswagen,yes
private,offer,1400,test,bus,1993,manual,110,transporter,150000,3,petrol,volkswagen,no
private,offer,950,control,limousine,1998,manual,115,accord,150000,6,petrol,honda,no
private,offer,4999,test,small car,2008,manual,94,others,70000,3,petrol,chevrolet,no
private,offer,1800,test,small car,2000,manual,50,arosa,150000,3,petrol,seat,no
private,offer,1400,control,small car,2000,manual,50,lupo,150000,3,petrol,volkswagen,no
private,offer,9000,test,station wagon,2004,automatic,272,5er,150000,11,diesel,bmw,no
private,offer,3000,test,limousine,2018,manual,136,golf,150000,0,diesel,sonstige_autos,no
private,offer,9999,control,limousine,2017,manual,106,golf,125000,5,diesel,volkswagen,no
private,offer,750,control,station wagon,1998,manual,116,astra,150000,7,petrol,opel,no
private,offer,7990,test,cabrio,2007,automatic,140,eos,150000,8,diesel,volkswagen,no
private,offer,6999,test,limousine,2004,automatic,224,a6,150000,12,diesel,audi,no
private,offer,890,control,limousine,1996,manual,101,a4,150000,5,petrol,audi,no
private,offer,999,test,station wagon,2000,automatic,180,passat,150000,4,diesel,volkswagen,yes
private,offer,15500,control,limousine,2014,manual,105,beetle,20000,4,petrol,volkswagen,no
private,offer,4100,control,station wagon,2007,manual,109,focus,150000,10,diesel,ford,no
private,offer,4250,test,suv,2004,manual,109,grand,150000,10,diesel,suzuki,no
private,offer,11199,test,limousine,2007,automatic,170,c_klasse,150000,12,diesel,mercedes_benz,yes
private,offer,3499,control,small car,2005,manual,54,polo,125000,8,petrol,volkswagen,no
private,offer,1750,test,coupe,2001,automatic,197,golf,150000,8,petrol,mercedes_benz,no
private,offer,5950,test,station wagon,2006,automatic,224,a6,150000,3,diesel,audi,yes
private,offer,3900,test,small car,2005,manual,75,forfour,90000,9,petrol,smart,no
private,offer,1500,test,small car,2000,manual,50,polo,150000,1,petrol,volkswagen,no
private,offer,3500,test,bus,2005,manual,90,galaxy,150000,3,petrol,ford,no
private,offer,21900,control,station wagon,2013,manual,140,caddy,40000,12,diesel,volkswagen,no
private,offer,4500,control,limousine,2004,manual,102,golf,150000,5,petrol,volkswagen,no
private,offer,4750,test,limousine,2006,manual,170,golf,150000,11,petrol,volkswagen,no
private,offer,10900,test,suv,2003,automatic,340,cayenne,150000,12,petrol,porsche,no
private,offer,1300,test,small car,2002,automatic,71,fortwo,125000,10,petrol,smart,no
private,offer,3900,control,small car,2004,manual,75,polo,150000,2,diesel,volkswagen,no
private,offer,1100,test,suv,1981,manual,26,others,5000,1,petrol,suzuki,no
private,offer,5200,control,station wagon,2007,manual,136,v50,150000,4,diesel,volvo,no
private,offer,1250,test,small car,1998,manual,50,lupo,150000,12,petrol,volkswagen,no
private,offer,6350,test,limousine,2012,manual,75,colt,50000,3,petrol,mitsubishi,no
private,offer,990,test,small car,1999,manual,45,others,150000,9,petrol,citroen,no
private,offer,11500,control,limousine,2009,automatic,143,1er,150000,10,diesel,bmw,no
private,offer,1990,control,limousine,2002,manual,170,mondeo,150000,2,petrol,ford,no
private,offer,100,control,small car,1996,manual,46,golf,150000,7,petrol,opel,yes
private,offer,3990,control,small car,2006,manual,64,polo,100000,11,petrol,volkswagen,no
private,offer,13900,test,station wagon,2011,automatic,231,e_klasse,125000,9,diesel,mercedes_benz,yes
private,offer,4500,control,limousine,2003,manual,150,beetle,150000,3,petrol,volkswagen,no
private,offer,2100,test,small car,2003,manual,98,almera,100000,5,petrol,nissan,no
private,offer,800,test,station wagon,1997,automatic,177,omega,5000,10,petrol,opel,no
private,offer,250,control,small car,1996,manual,50,1_reihe,150000,3,petrol,peugeot,no
private,offer,3500,test,limousine,2005,manual,121,1er,150000,9,diesel,bmw,no
private,offer,999,test,limousine,2017,manual,75,astra,150000,6,petrol,opel,no
private,offer,700,control,small car,1999,manual,45,corsa,90000,0,petrol,opel,no
private,offer,200,control,bus,1997,manual,75,golf,150000,4,petrol,renault,yes
private,offer,700,test,limousine,2017,manual,75,almera,150000,0,petrol,nissan,no
private,offer,5999,control,small car,2007,manual,69,yaris,40000,3,petrol,toyota,no
private,offer,670,control,small car,1998,manual,58,twingo,150000,2,petrol,renault,no
private,offer,5800,control,limousine,2005,manual,258,3er,150000,7,petrol,bmw,no
private,offer,9500,test,suv,2004,automatic,180,touareg,150000,6,diesel,volkswagen,no
private,offer,3850,test,limousine,2006,manual,115,golf,150000,0,petrol,volkswagen,no
private,offer,33000,control,coupe,2009,manual,420,m_reihe,125000,12,petrol,bmw,no
private,offer,7300,test,limousine,1996,automatic,299,a8,150000,5,petrol,audi,no
private,offer,8899,test,station wagon,2001,automatic,231,x_reihe,150000,9,petrol,bmw,no
private,offer,7800,control,station wagon,2008,manual,140,a4,150000,3,diesel,audi,no
private,offer,250,control,station wagon,1998,manual,115,mondeo,150000,1,petrol,ford,yes
private,offer,2000,test,small car,2003,manual,103,stilo,150000,5,petrol,fiat,no
private,offer,1990,control,limousine,2002,manual,192,3er,150000,9,petrol,bmw,no
private,offer,7300,test,limousine,2004,manual,170,3er,125000,1,petrol,bmw,no
private,offer,100,control,small car,1995,manual,60,clio,150000,0,petrol,renault,no
private,offer,7500,control,limousine,2004,manual,177,5er,150000,9,diesel,bmw,no
private,offer,1550,control,limousine,2000,manual,125,carisma,150000,5,petrol,mitsubishi,no
private,offer,2450,test,limousine,2002,automatic,125,a_klasse,100000,10,petrol,mercedes_benz,no
private,offer,2650,control,limousine,2017,manual,193,clk,150000,9,lpg,mercedes_benz,no
private,offer,1000,test,small car,1999,manual,101,golf,150000,7,petrol,volkswagen,no
private,offer,3200,test,bus,2003,manual,110,verso,150000,8,petrol,toyota,no
private,offer,1200,test,small car,1999,manual,60,polo,100000,10,petrol,volkswagen,no
private,offer,9999,test,cabrio,2012,manual,120,2_reihe,60000,3,petrol,peugeot,no
private,offer,2999,test,limousine,2001,manual,116,c_klasse,150000,10,diesel,mercedes_benz,no
private,offer,24500,control,coupe,1989,automatic,320,others,50000,3,petrol,porsche,no
private,offer,22000,control,coupe,2012,manual,197,1er,70000,4,diesel,bmw,no
private,offer,950,test,limousine,1995,manual,54,polo,150000,6,petrol,volkswagen,no
private,offer,3990,control,bus,2007,manual,101,meriva,125000,1,diesel,opel,no
private,offer,1400,control,limousine,2000,manual,100,golf,150000,3,petrol,volkswagen,no
private,offer,3999,control,small car,2004,manual,94,justy,50000,6,petrol,subaru,no
private,offer,800,test,small car,2000,manual,54,corsa,150000,6,petrol,opel,no
private,offer,4500,test,limousine,2004,manual,105,golf,150000,11,diesel,volkswagen,no
private,offer,6390,test,small car,2008,manual,125,corsa,125000,3,diesel,opel,no
private,offer,27500,control,cabrio,2010,manual,305,slk,50000,5,petrol,mercedes_benz,no
private,offer,900,control,small car,1997,manual,90,a3,150000,0,diesel,audi,no
private,offer,999,control,station wagon,1997,manual,125,a4,150000,6,petrol,audi,no
private,offer,4100,control,limousine,2001,manual,143,c_klasse,150000,5,diesel,mercedes_benz,no
private,offer,949,control,station wagon,2004,manual,131,mondeo,150000,12,diesel,ford,yes
private,offer,13500,control,limousine,2010,manual,170,golf,150000,1,diesel,volkswagen,no
private,offer,25500,control,cabrio,2010,automatic,218,3er,40000,6,petrol,bmw,no
private,offer,800,control,small car,2003,manual,75,twingo,150000,2,petrol,renault,no
private,offer,3990,test,bus,2005,manual,128,others,150000,2,diesel,fiat,no
private,offer,8000,control,limousine,2008,manual,122,1er,80000,12,petrol,bmw,no
private,offer,2200,control,small car,2003,manual,60,c3,50000,11,petrol,citroen,no
private,offer,24350,test,limousine,2010,automatic,340,s_klasse,150000,1,petrol,mercedes_benz,no
private,offer,7999,control,station wagon,2012,manual,86,roomster,80000,7,petrol,skoda,no
private,offer,5000,test,limousine,1995,manual,140,3er,150000,0,petrol,bmw,no
private,offer,800,control,limousine,1998,manual,116,bora,150000,12,petrol,volkswagen,no
private,offer,2950,control,small car,2003,manual,101,ibiza,150000,6,diesel,seat,no
private,offer,2450,control,small car,2002,manual,64,polo,150000,10,petrol,volkswagen,no
private,offer,5100,control,station wagon,2009,manual,140,passat,150000,6,diesel,volkswagen,no
private,offer,10999,test,bus,2011,manual,86,caddy,60000,6,petrol,volkswagen,no
private,offer,2400,test,others,1975,manual,75,others,70000,2,petrol,opel,no
private,offer,1999,control,limousine,2003,manual,75,golf,150000,5,petrol,volkswagen,no
private,offer,14250,control,suv,2012,manual,141,others,70000,7,petrol,jeep,no
private,offer,1800,test,station wagon,1997,manual,150,3er,150000,9,petrol,bmw,no
private,offer,9990,control,coupe,2008,automatic,143,1er,100000,5,diesel,bmw,no
private,offer,5350,test,limousine,2003,manual,116,a3,150000,9,petrol,audi,no
private,offer,2444,test,station wagon,2002,manual,137,5er,150000,7,diesel,bmw,no
private,offer,8750,test,station wagon,2007,manual,140,passat,150000,5,diesel,volkswagen,no
private,offer,999,test,station wagon,1999,manual,60,polo,125000,5,petrol,volkswagen,no
private,offer,5990,control,small car,2012,manual,60,mii,30000,4,petrol,seat,no
private,offer,4500,test,coupe,2000,manual,143,others,100000,3,petrol,toyota,no
private,offer,2399,control,limousine,2005,manual,98,lancer,150000,3,petrol,mitsubishi,no
private,offer,1000,control,station wagon,1999,manual,101,passat,150000,5,petrol,volkswagen,no
private,offer,3800,control,small car,2006,manual,95,others,125000,6,petrol,fiat,no
private,offer,5800,control,station wagon,2006,automatic,140,passat,150000,9,diesel,volkswagen,no
private,offer,3200,test,limousine,2008,manual,65,c1,90000,10,petrol,citroen,no
private,offer,1500,test,limousine,1998,manual,150,golf,150000,5,petrol,volkswagen,no
private,offer,7399,test,station wagon,2007,automatic,140,passat,150000,10,diesel,volkswagen,no
private,offer,3499,test,limousine,1998,manual,193,5er,150000,10,petrol,bmw,no
private,offer,333,test,station wagon,1996,manual,125,a4,150000,0,petrol,audi,yes
private,offer,7399,control,bus,2006,automatic,105,touran,150000,5,diesel,volkswagen,no
private,offer,6999,test,limousine,2002,automatic,305,golf,90000,11,petrol,sonstige_autos,no
private,offer,3690,control,station wagon,2002,automatic,143,c_klasse,150000,11,diesel,mercedes_benz,no
private,offer,5990,test,small car,2009,manual,82,fiesta,90000,8,petrol,ford,no
private,offer,3250,control,small car,2008,manual,80,corsa,100000,11,petrol,opel,no
private,offer,799,test,small car,2001,manual,75,golf,150000,6,petrol,volkswagen,no
private,offer,500,test,limousine,2017,manual,90,berlingo,150000,11,petrol,citroen,no
private,offer,2300,control,coupe,1999,automatic,218,clk,150000,0,petrol,mercedes_benz,no
private,offer,23000,control,coupe,2011,automatic,204,e_klasse,50000,5,petrol,mercedes_benz,no
private,offer,6100,control,cabrio,2007,manual,150,2_reihe,125000,3,petrol,peugeot,no
private,offer,1390,control,coupe,1996,manual,90,others,125000,3,petrol,toyota,no
private,offer,1100,control,small car,2003,manual,54,polo,150000,11,petrol,volkswagen,no
private,offer,1800,control,cabrio,1996,automatic,174,80,150000,6,petrol,audi,no
private,offer,2990,test,station wagon,2005,manual,125,transit,150000,10,diesel,ford,no
private,offer,5995,control,small car,2009,manual,92,swift,70000,5,petrol,suzuki,no
private,offer,1199,control,station wagon,1999,manual,60,cordoba,150000,12,petrol,seat,no
private,offer,14900,control,cabrio,2009,manual,143,1er,125000,6,diesel,bmw,no
private,offer,6500,test,small car,2013,manual,60,mii,50000,7,petrol,seat,no
private,offer,1250,control,small car,2004,manual,60,punto,150000,2,petrol,fiat,no
private,offer,1590,test,limousine,1998,manual,75,golf,150000,7,petrol,volkswagen,no
private,offer,3400,control,limousine,2005,manual,109,a_klasse,150000,3,diesel,mercedes_benz,no
private,offer,4900,test,others,1989,manual,105,others,30000,9,petrol,mercedes_benz,no
