seller,offerType,price,abtest,vehicleType,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage,Age
private,offer,3950,test,bus,automatic,204,sharan,150000,petrol,volkswagen,no,16.67
private,offer,17500,test,coupe,manual,179,a5,90000,petrol,audi,no,8.25
private,offer,149,control,small car,manual,60,swift,100000,petrol,suzuki,yes,19.0
private,offer,7300,control,suv,automatic,163,m_klasse,150000,diesel,mercedes_benz,no,17.5
private,offer,5400,test,small car,manual,90,yaris,150000,diesel,toyota,no,11.83
private,offer,1399,control,limousine,automatic,113,5er,150000,petrol,bmw,no,25.33
private,offer,1700,test,limousine,automatic,110,passat,150000,diesel,volkswagen,no,20.25
private,offer,400,control,small car,manual,50,swift,150000,petrol,suzuki,no,20.0
private,offer,10900,test,limousine,manual,150,x_reihe,150000,diesel,bmw,no,12.75
private,offer,1300,control,limousine,manual,114,primera,5000,petrol,nissan,no,18.08
private,offer,6900,control,suv,automatic,163,m_klasse,150000,diesel,mercedes_benz,no,16.33
private,offer,1999,control,limousine,manual,75,polo,150000,diesel,volkswagen,no,19.0
private,offer,600,control,coupe,manual,75,polo,150000,petrol,volkswagen,no,26.0
private,offer,1800,test,small car,manual,69,fiesta,150000,petrol,ford,no,15.67
private,offer,19899,control,limousine,manual,150,golf,100000,diesel,volkswagen,no,5.33
private,offer,2800,test,cabrio,manual,109,2_reihe,125000,petrol,peugeot,no,15.25
private,offer,19850,control,cabrio,manual,245,boxster,125000,petrol,porsche,no,11.58
private,offer,4499,test,coupe,automatic,193,3er,150000,petrol,bmw,no,20.0
private,offer,1000,test,cabrio,automatic,75,astra,150000,petrol,opel,no,21.33
private,offer,1700,control,limousine,manual,102,a_klasse,100000,petrol,mercedes_benz,no,18.17
private,offer,949,test,limousine,manual,60,2_reihe,150000,petrol,peugeot,no,18.33
private,offer,65900,test,coupe,manual,250,911,150000,petrol,porsche,no,28.92
private,offer,1300,test,limousine,manual,90,a_klasse,150000,diesel,mercedes_benz,no,17.75
private,offer,6300,test,others,automatic,133,others,150000,diesel,chevrolet,yes,34.58
private,offer,5500,control,station wagon,automatic,116,3er,125000,lpg,bmw,no,15.5
private,offer,350,test,station wagon,manual,74,astra,150000,petrol,opel,yes,25.0
private,offer,11999,control,station wagon,manual,170,octavia,150000,diesel,skoda,no,10.33
private,offer,1200,test,small car,manual,60,punto,125000,petrol,fiat,no,16.08
private,offer,6900,control,bus,manual,125,zafira,150000,diesel,opel,no,10.83
private,offer,850,test,small car,manual,60,golf,150000,petrol,volkswagen,no,21.0
private,offer,4999,control,bus,automatic,116,sharan,150000,diesel,volkswagen,yes,12.33
private,offer,2250,control,coupe,manual,75,astra,150000,diesel,opel,no,15.25
private,offer,8500,test,bus,manual,110,touran,150000,diesel,volkswagen,no,9.5
private,offer,2999,control,station wagon,manual,170,5er,150000,petrol,bmw,no,17.58
private,offer,675,control,small car,manual,60,ka,100000,petrol,ford,no,20.92
private,offer,48900,control,bus,automatic,150,transporter,20000,diesel,volkswagen,no,3.75
private,offer,180,test,limousine,manual,75,clio,150000,petrol,renault,no,2.42
private,offer,1600,control,small car,manual,75,lupo,100000,petrol,volkswagen,no,21.0
private,offer,2450,control,small car,manual,64,polo,150000,petrol,volkswagen,no,16.42
private,offer,2000,test,limousine,manual,105,golf,150000,petrol,volkswagen,no,16.75
private,offer,10700,control,suv,manual,103,qashqai,90000,diesel,nissan,no,9.75
private,offer,299,test,limousine,manual,60,polo,150000,petrol,volkswagen,yes,18.0
private,offer,3550,control,bus,manual,150,zafira,150000,petrol,opel,no,14.0
private,offer,3899,control,others,manual,84,kangoo,150000,diesel,renault,no,12.17
private,offer,10500,test,suv,automatic,224,touareg,150000,diesel,volkswagen,no,12.75
private,offer,1150,test,station wagon,manual,150,a4,150000,diesel,audi,yes,19.58
private,offer,1650,test,small car,manual,60,fiesta,150000,petrol,ford,no,16.58
private,offer,28900,test,station wagon,automatic,252,e_klasse,40000,diesel,mercedes_benz,yes,4.17
private,offer,2950,test,small car,manual,65,micra,125000,petrol,nissan,no,13.0
private,offer,1290,test,limousine,automatic,170,5er,125000,petrol,bmw,no,1.5
private,offer,1600,test,station wagon,manual,75,logan,150000,petrol,dacia,no,10.83
private,offer,899,test,limousine,manual,60,2_reihe,150000,petrol,peugeot,no,1.5
private,offer,4490,control,bus,manual,131,galaxy,150000,diesel,ford,no,13.5
private,offer,700,test,station wagon,manual,132,e_klasse,150000,petrol,mercedes_benz,yes,26.25
private,offer,4250,test,limousine,manual,80,corsa,150000,petrol,opel,no,2.0
private,offer,7000,control,limousine,manual,143,1er,100000,petrol,bmw,no,10.42
private,offer,20500,test,suv,automatic,235,x_reihe,150000,petrol,bmw,no,10.08
private,offer,14499,test,station wagon,automatic,245,3er,150000,diesel,bmw,no,8.83
private,offer,8800,control,limousine,manual,105,golf,150000,diesel,volkswagen,no,8.75
private,offer,10500,control,station wagon,manual,170,passat,150000,diesel,volkswagen,no,11.0
private,offer,20590,test,suv,automatic,235,x_reihe,125000,diesel,bmw,no,11.58
private,offer,3950,control,station wagon,automatic,163,5er,150000,diesel,bmw,no,14.33
private,offer,7000,control,limousine,manual,163,1er,150000,diesel,bmw,yes,12.25
private,offer,27500,test,coupe,automatic,170,others,50000,diesel,mercedes_benz,no,4.17
private,offer,9000,test,limousine,manual,140,golf,150000,diesel,volkswagen,no,6.42
private,offer,3900,control,limousine,automatic,136,3er,150000,diesel,bmw,no,18.83
private,offer,1600,control,station wagon,manual,150,5er,150000,petrol,bmw,no,24.33
private,offer,3790,control,cabrio,manual,163,megane,150000,petrol,renault,no,13.67
private,offer,5750,control,small car,manual,150,fiesta,90000,petrol,ford,no,12.92
private,offer,12000,test,limousine,automatic,170,5er,150000,petrol,bmw,no,14.92
private,offer,5990,control,station wagon,manual,105,golf,150000,diesel,volkswagen,no,9.08
private,offer,3990,control,bus,manual,69,transporter,150000,diesel,volkswagen,no,28.08
private,offer,3900,control,suv,manual,116,cherokee,150000,diesel,jeep,no,18.58
private,offer,14000,test,small car,manual,98,one,40000,petrol,mini,no,6.67
private,offer,2100,control,limousine,manual,125,a4,150000,petrol,audi,no,19.17
private,offer,1550,control,small car,automatic,75,corsa,100000,petrol,opel,yes,18.0
private,offer,17999,test,station wagon,manual,170,a6,125000,petrol,audi,no,7.92
private,offer,2999,control,small car,manual,50,arosa,125000,petrol,seat,no,17.08
private,offer,2350,control,station wagon,automatic,131,passat,150000,diesel,volkswagen,no,17.92
private,offer,4000,control,bus,manual,101,touran,150000,diesel,volkswagen,no,16.0
private,offer,1300,test,small car,manual,60,1_reihe,150000,petrol,peugeot,no,22.0
private,offer,2450,control,small car,manual,65,micra,150000,petrol,nissan,no,13.83
private,offer,7900,test,bus,manual,140,s_max,150000,diesel,ford,no,11.67
private,offer,7299,control,limousine,manual,80,golf,70000,petrol,volkswagen,no,9.75
private,offer,1999,control,bus,automatic,158,voyager,150000,petrol,chrysler,yes,20.0
private,offer,1499,test,bus,manual,126,others,150000,petrol,kia,no,14.33
private,offer,11500,test,station wagon,manual,102,caddy,40000,diesel,volkswagen,no,4.25
private,offer,4800,test,small car,automatic,71,fortwo,100000,petrol,smart,no,9.42
private,offer,21500,test,suv,automatic,235,x_reihe,125000,diesel,bmw,no,11.58
private,offer,8800,test,limousine,manual,140,astra,80000,petrol,opel,no,8.92
private,offer,1800,test,others,manual,70,roomster,125000,petrol,skoda,yes,9.42
private,offer,1999,test,limousine,manual,102,a_klasse,150000,petrol,mercedes_benz,no,18.5
private,offer,4599,test,bus,manual,177,verso,150000,diesel,toyota,no,11.5
private,offer,18999,control,limousine,automatic,232,golf,150000,petrol,audi,no,10.42
private,offer,2299,test,cabrio,manual,136,2_reihe,125000,petrol,peugeot,no,17.75
private,offer,24500,control,suv,manual,163,amarok,40000,diesel,volkswagen,no,6.42
private,offer,7700,test,limousine,automatic,140,a3,150000,diesel,audi,no,12.0
private,offer,600,test,station wagon,manual,75,golf,150000,petrol,opel,no,21.33
private,offer,2000,test,limousine,manual,150,3er,150000,petrol,bmw,no,20.83
private,offer,5500,test,coupe,manual,231,rx_reihe,150000,petrol,mazda,no,14.0
private,offer,500,control,limousine,manual,60,combo,100000,diesel,opel,no,1.83
private,offer,10500,test,small car,manual,156,others,50000,petrol,citroen,no,8.33
private,offer,2000,control,limousine,manual,121,6_reihe,150000,diesel,mazda,no,15.17
private,offer,6600,control,limousine,automatic,150,e_klasse,150000,diesel,mercedes_benz,yes,12.25
private,offer,4300,test,limousine,automatic,140,golf,150000,diesel,volkswagen,no,14.92
private,offer,10800,test,station wagon,automatic,163,a4,150000,petrol,audi,no,13.5
private,offer,2000,test,limousine,manual,110,mondeo,150000,petrol,ford,no,16.67
private,offer,3600,test,suv,manual,177,pajero,150000,lpg,mitsubishi,no,19.42
private,offer,3300,control,limousine,manual,118,3er,150000,petrol,bmw,no,19.17
private,offer,1650,test,small car,automatic,61,fortwo,150000,petrol,smart,no,16.08
private,offer,24200,test,limousine,manual,350,insignia,70000,petrol,opel,no,8.0
private,offer,23500,test,station wagon,manual,125,a3,10000,petrol,audi,no,3.08
private,offer,550,control,small car,manual,55,polo,150000,petrol,volkswagen,no,26.42
private,offer,1650,test,small car,manual,58,twingo,150000,petrol,renault,no,15.92
private,offer,6499,control,cabrio,manual,136,golf,80000,petrol,sonstige_autos,no,14.42
private,offer,8499,control,suv,automatic,136,others,125000,diesel,mitsubishi,no,11.25
private,offer,250,test,small car,manual,75,golf,5000,petrol,volkswagen,no,25.25
private,offer,2900,control,station wagon,manual,110,a4,150000,diesel,audi,no,20.42
private,offer,10900,test,limousine,automatic,185,others,150000,diesel,volvo,no,11.08
private,offer,998,test,station wagon,manual,133,others,60000,petrol,kia,yes,18.83
private,offer,19990,control,suv,manual,136,i_reihe,40000,diesel,hyundai,no,5.42
private,offer,4800,control,bus,manual,147,5_reihe,150000,diesel,mazda,no,11.08
private,offer,4899,test,limousine,manual,192,golf,150000,petrol,bmw,no,2.67
private,offer,850,control,limousine,manual,60,polo,150000,petrol,volkswagen,no,22.58
private,offer,3000,control,limousine,manual,140,a3,150000,diesel,audi,no,14.75
private,offer,1000,control,limousine,manual,60,polo,150000,petrol,volkswagen,no,1.0
private,offer,1750,test,cabrio,manual,90,golf,150000,petrol,volkswagen,no,22.58
private,offer,7200,test,station wagon,manual,86,transporter,150000,diesel,volkswagen,no,9.42
private,offer,750,control,coupe,manual,136,calibra,150000,petrol,opel,no,21.5
private,offer,700,test,coupe,manual,75,golf,150000,petrol,volkswagen,no,22.92
private,offer,1800,control,small car,manual,60,ka,90000,petrol,ford,no,19.17
private,offer,2599,control,small car,manual,68,yaris,150000,petrol,toyota,no,16.08
private,offer,12600,test,coupe,automatic,306,3er,100000,petrol,bmw,no,12.5
private,offer,7000,control,limousine,manual,101,c_reihe,90000,petrol,volvo,no,10.25
private,offer,3850,control,limousine,manual,150,golf,150000,petrol,volkswagen,no,19.58
private,offer,2850,test,limousine,manual,170,3er,150000,petrol,bmw,no,23.0
private,offer,2800,control,station wagon,manual,163,a6,150000,diesel,audi,yes,16.83
private,offer,11000,control,limousine,automatic,129,3er,80000,petrol,bmw,no,11.0
private,offer,2350,test,limousine,manual,116,focus,150000,petrol,ford,no,0.17
private,offer,1849,test,limousine,automatic,102,3er,150000,petrol,bmw,no,24.0
private,offer,2400,test,station wagon,manual,131,mondeo,150000,diesel,ford,no,13.92
private,offer,1400,control,limousine,automatic,168,a4,150000,petrol,audi,no,18.0
private,offer,14999,test,suv,manual,140,tiguan,125000,diesel,volkswagen,no,7.83
private,offer,500,control,suv,automatic,193,others,150000,petrol,chevrolet,no,21.42
private,offer,2580,control,small car,automatic,56,fortwo,80000,petrol,smart,no,16.42
private,offer,500,control,limousine,manual,60,2_reihe,100000,petrol,peugeot,no,28.0
private,offer,1500,control,limousine,manual,136,3er,150000,diesel,bmw,yes,19.0
private,offer,999,test,small car,manual,58,corsa,150000,petrol,opel,no,17.5
private,offer,2800,test,bus,manual,109,others,150000,diesel,citroen,no,15.0
private,offer,4100,control,coupe,manual,170,3er,150000,petrol,bmw,no,16.75
private,offer,26999,control,station wagon,automatic,299,5er,100000,diesel,bmw,yes,8.0
private,offer,1500,test,coupe,manual,75,others,150000,petrol,hyundai,no,16.17
private,offer,4750,test,limousine,manual,101,leon,150000,diesel,seat,no,12.58
private,offer,949,test,limousine,manual,90,golf,150000,petrol,volkswagen,no,28.0
private,offer,2800,test,station wagon,manual,143,3er,150000,petrol,bmw,no,16.25
private,offer,11500,control,station wagon,manual,143,a4,150000,diesel,audi,no,10.58
private,offer,1000,test,limousine,manual,103,stilo,150000,petrol,fiat,yes,15.08
private,offer,1999,test,limousine,manual,125,a4,125000,petrol,audi,no,23.75
private,offer,16900,control,limousine,automatic,286,x_reihe,150000,diesel,bmw,no,10.25
private,offer,950,control,limousine,manual,98,megane,150000,diesel,renault,no,17.33
private,offer,4000,test,limousine,manual,125,3er,125000,petrol,bmw,no,33.42
private,offer,3200,test,small car,manual,73,c2,125000,petrol,citroen,no,10.83
private,offer,2100,test,bus,manual,101,meriva,150000,diesel,opel,no,14.25
private,offer,5200,test,limousine,manual,124,auris,150000,petrol,toyota,no,11.58
private,offer,3800,test,small car,manual,69,ka,90000,petrol,ford,no,9.42
private,offer,8850,control,small car,manual,75,others,40000,diesel,fiat,no,5.58
private,offer,2900,test,station wagon,manual,121,6_reihe,150000,diesel,mazda,no,14.75
private,offer,5150,control,small car,manual,80,focus,90000,petrol,ford,no,13.0
private,offer,9890,test,station wagon,automatic,143,3er,125000,diesel,bmw,yes,6.17
private,offer,6000,control,bus,manual,102,transporter,150000,diesel,volkswagen,no,20.75
private,offer,2499,control,limousine,manual,170,e_klasse,150000,diesel,mercedes_benz,no,18.33
private,offer,300,test,limousine,manual,75,golf,150000,petrol,volkswagen,no,2.0
private,offer,1650,control,limousine,automatic,136,e_klasse,150000,petrol,mercedes_benz,no,19.92
private,offer,23900,test,limousine,automatic,184,5er,80000,diesel,bmw,no,7.42
private,offer,4300,control,limousine,manual,170,3er,150000,petrol,bmw,no,18.75
private,offer,1550,test,small car,manual,60,punto,125000,petrol,fiat,no,15.17
private,offer,13400,control,limousine,manual,170,3er,70000,petrol,bmw,no,9.17
private,offer,1600,control,coupe,manual,139,others,150000,petrol,fiat,no,23.5
private,offer,7700,control,limousine,manual,150,passat,100000,petrol,volkswagen,no,13.42
private,offer,1399,control,limousine,manual,90,80,150000,petrol,audi,no,25.25
private,offer,6500,control,small car,manual,87,corsa,50000,petrol,opel,no,7.25
private,offer,9990,control,station wagon,manual,114,v50,125000,diesel,volvo,no,6.42
private,offer,10450,test,small car,manual,86,ibiza,20000,petrol,seat,no,3.58
private,offer,4999,test,limousine,manual,218,c_klasse,150000,petrol,mercedes_benz,no,15.5
private,offer,16990,control,suv,automatic,177,x_reihe,150000,diesel,bmw,no,8.33
private,offer,650,test,limousine,manual,105,3er,150000,petrol,bmw,yes,18.92
private,offer,350,control,small car,manual,45,1_reihe,150000,petrol,peugeot,no,22.58
private,offer,1800,control,small car,manual,102,a_klasse,150000,petrol,mercedes_benz,no,20.0
private,offer,4150,test,coupe,automatic,129,c_klasse,150000,petrol,mercedes_benz,no,17.83
private,offer,499,test,small car,manual,55,golf,5000,petrol,volkswagen,no,28.58
private,offer,6500,control,suv,automatic,220,grand,150000,petrol,jeep,no,19.5
private,offer,9500,test,station wagon,automatic,310,a4,80000,diesel,audi,no,7.33
private,offer,500,control,limousine,manual,75,focus,150000,petrol,ford,no,16.42
private,offer,1100,test,small car,manual,54,corsa,150000,petrol,opel,no,18.58
private,offer,7290,test,cabrio,manual,87,others,90000,petrol,daihatsu,no,11.83
private,offer,2050,test,small car,manual,60,lupo,150000,petrol,volkswagen,no,17.42
private,offer,1500,test,small car,manual,60,corsa,150000,petrol,opel,no,16.0
private,offer,2190,test,limousine,manual,125,a3,150000,petrol,audi,no,0.83
private,offer,19490,test,limousine,manual,265,1er,100000,petrol,bmw,no,11.42
private,offer,4100,test,station wagon,automatic,140,octavia,80000,diesel,skoda,no,9.75
private,offer,3600,test,limousine,manual,90,meriva,150000,petrol,opel,no,9.5
private,offer,5449,test,station wagon,automatic,177,3er,100000,diesel,bmw,no,10.67
private,offer,13990,test,station wagon,automatic,170,c_klasse,150000,diesel,mercedes_benz,no,10.0
